win,kills,deaths,assists,gold,dmg,tower,minions,barons,dragons,ttk,tik,ft,fb,vision,ltspl,dto,g_delt,xp_delt,mmr,gold_diff,xp_diff,dmg_diff,kills_diff,kda_diff,vision_score_diff
0,12,26,12,31003,38742,0,418,0.0,1.0,0.0,0.0,0.0,0.0,76,2536,8081,1154.7999999999997,1154.7999999999997,35.19999999999982,-12611,1154.7999999999997,-15021,-14,-4.66025641025641,-3
0,10,20,20,36720,40882,1,479,0.0,1.0,1.0,0.0,0.0,0.0,89,3494,14080,1161.3999999999999,1161.3999999999999,18.59999999999991,-11181,-57.100000000000136,-12903,-10,-3.4000000000000004,-39
0,32,32,48,57604,81754,8,596,0.0,1.0,8.0,1.0,1.0,0.0,158,3453,27712,1874.2,1874.2,-116.79999999999973,-1382,656.1999999999998,-7225,0,-0.5,-2
0,34,42,55,65155,98789,5,743,1.0,1.0,4.0,0.0,0.0,1.0,202,2121,38270,1501.8,1501.8,77.79999999999973,-6356,-338.70000000000005,-28467,-8,-1.380952380952381,-28
0,13,38,21,33674,54118,0,438,0.0,0.0,0.0,0.0,0.0,0.0,63,1549,1229,1264.3,1264.3,-76.0,-16545,-609.5,-20493,-25,-5.951417004048583,-36
0,15,23,25,35915,46455,1,455,0.0,0.0,1.0,0.0,0.0,0.0,103,2568,5354,1273.9,1273.9,-73.60000000000036,-7567,-305.7999999999997,-12112,-8,-2.994202898550725,20
0,24,32,42,57402,111736,2,665,0.0,1.0,3.0,0.0,0.0,0.0,154,3151,22430,1349.0,1349.0,79.59999999999991,-6013,-148.4000000000001,2283,-8,-1.6041666666666665,-86
0,24,33,38,51698,76160,1,628,0.0,1.0,2.0,0.0,0.0,0.0,166,3128,30706,1335.8999999999999,1335.8999999999999,33.80000000000018,-9193,30.799999999999955,-7337,-9,-0.7462121212121211,-25
0,9,15,14,25324,28697,0,301,0.0,1.0,0.0,0.0,0.0,0.0,60,1745,12970,1250.4,1250.4,1.7999999999997272,-4561,1250.4,-1271,-6,-2.022222222222222,1
0,12,26,15,39524,51349,0,518,0.0,1.0,0.0,0.0,0.0,0.0,103,3393,23415,1143.1,1143.1,26.0,-5307,-190.0999999999999,-26542,-14,-4.878205128205129,6
0,9,18,17,28011,26655,0,390,0.0,0.0,0.0,0.0,0.0,0.0,52,2369,9257,1191.2,1191.2,10.0,-8419,1191.2,-7384,-9,-2.8888888888888884,-36
0,8,19,16,29159,33099,2,418,0.0,0.0,2.0,0.0,0.0,0.0,53,2342,3691,1447.4,1447.4,-43.40000000000009,-4666,1447.4,-1499,-11,-4.625730994152047,-26
0,20,38,30,37168,62224,0,385,0.0,0.0,1.0,0.0,0.0,0.0,73,1885,13339,1493.1,1493.1,-20.799999999999727,-11853,53.5,-8713,-18,-4.034210526315789,-2
0,26,32,50,44018,60785,2,502,0.0,2.0,2.0,0.0,0.0,0.0,106,2164,18402,1443.8000000000002,1443.8000000000002,-21.800000000000182,-9851,-120.09999999999991,-22027,-6,-0.7788461538461537,-15
0,11,26,15,25567,30032,0,320,0.0,0.0,0.0,0.0,0.0,0.0,63,1682,4063,1304.7,1304.7,108.20000000000027,-13683,1304.7,-15274,-15,-4.0,-7
0,28,32,45,57724,91931,4,655,0.0,1.0,4.0,0.0,1.0,0.0,141,2966,31299,1439.2,1439.2,11.599999999999909,-4914,104.20000000000005,-30082,-4,-0.7877155172413794,-52
0,21,33,34,47409,66717,2,581,0.0,0.0,2.0,0.0,0.0,0.0,129,2837,13682,1436.5,1436.5,3.0,-11658,-14.099999999999909,-17562,-12,-2.5238095238095237,-47
0,6,21,13,38259,39003,1,672,0.0,2.0,1.0,0.0,0.0,0.0,134,3393,22193,1329.8999999999999,1329.8999999999999,165.19999999999982,-11920,-176.80000000000018,-22356,-15,-8.928571428571429,-20
0,20,33,31,42631,61659,0,472,0.0,1.0,0.0,0.0,0.0,0.0,139,2322,19003,1314.6,1314.6,136.79999999999973,-12341,-306.70000000000005,-12389,-13,-2.7545454545454544,12
0,13,29,19,38350,55181,0,499,0.0,0.0,1.0,0.0,0.0,0.0,112,2612,9416,1364.6999999999998,1364.6999999999998,-43.80000000000018,-12191,-55.40000000000009,-8842,-15,-5.204244031830239,-23
0,30,38,53,57235,94160,4,651,0.0,2.0,4.0,0.0,0.0,0.0,180,2354,20013,1418.1,1418.1,19.800000000000182,-10618,-140.5,-14541,-8,-1.7491228070175437,-38
0,4,18,8,16841,15473,0,168,0.0,0.0,0.0,0.0,0.0,0.0,23,1429,1742,1083.3,1083.3,38.399999999999636,-13581,1083.3,-12571,-13,-7.733333333333333,-19
0,48,49,109,79390,181232,8,685,2.0,4.0,9.0,1.0,1.0,1.0,257,3096,71287,1446.2,1446.2,-199.4000000000001,-489,108.10000000000014,-9579,-1,0.3499149659863945,15
0,27,41,35,56530,76667,5,570,0.0,2.0,5.0,0.0,1.0,0.0,108,2513,33961,1559.4,1559.4,48.0,-4218,227.4000000000001,-21431,-14,-2.4137308039747065,-16
0,10,27,14,32813,36227,2,421,0.0,0.0,2.0,0.0,1.0,0.0,110,2504,15658,1411.0,1411.0,-59.19999999999982,-6821,1411.0,-22211,-17,-5.511111111111111,11
0,14,30,23,39323,49358,0,520,0.0,1.0,0.0,0.0,0.0,0.0,102,3237,16581,1474.6999999999998,1474.6999999999998,108.40000000000009,-12915,-218.0,-16390,-16,-3.1952380952380954,-15
0,7,29,10,24241,22813,0,272,0.0,0.0,0.0,0.0,0.0,0.0,56,1331,449,1140.5,1140.5,-198.80000000000018,-13453,1140.5,-18137,-22,-8.842364532019705,-33
0,19,30,21,43385,54616,2,508,0.0,2.0,2.0,0.0,0.0,0.0,147,2618,14291,1482.7,1482.7,66.59999999999991,-10065,102.30000000000018,-11874,-11,-2.771929824561404,-20
